#        x          y 
  190.4325,   -60.0685 
  302.3928,    59.9901 
  326.2168,    59.9694 
  213.5930,   -60.0197 
  207.2333,   -60.1100 
  258.2337,   -56.6667 
  245.9879,   -59.9623 
  335.6420,    60.0197 
  362.3860,    59.9302 
  237.2252,   -60.0180 
  228.6277,   -60.0213 
  305.3881,    60.0746 
  351.7996,    60.0127 
  171.5573,   -60.0812 
  318.8296,    59.9783 
  353.7670,    59.9650 
  283.7845,    58.2107 
  257.7503,   -57.1535 
  363.7673,    59.9321 
  200.6532,   -60.0314 
  282.8712,    57.5273 
  346.2655,    59.9512 
  356.3720,    59.9291 
  299.0900,    60.0166 
  217.4680,   -60.0909 
  304.2539,    59.9978 
  340.8083,    60.1586 
  352.5464,    60.0612 
  279.8158,    53.9736 
  315.8027,    60.0220 
  305.2368,    59.9747 
  341.8605,    60.0699 
  221.4484,   -59.9581 
  255.0071,   -58.6004 
  261.3670,   -51.5758 
  230.8585,   -59.9826 
  225.6741,   -59.9610 
  229.9603,   -60.0246 
  190.5782,   -60.0169 
  369.4480,    59.9789 
  231.3717,   -60.0104 
  245.8633,   -59.9191 
  243.2159,   -59.8650 
  300.0751,    59.8963 
  250.8078,   -59.6559 
  238.7666,   -59.9088 
  309.9595,    60.0532 
  271.0116,     9.0360 
  335.6726,    59.9013 
  336.8885,    60.1465 
  290.2097,    59.7434 
  330.5586,    60.0642 
  264.1301,   -42.4253 
  193.1189,   -59.9923 
  260.7551,   -52.9602 
  223.9540,   -60.0727 
  325.3494,    59.8606 
  312.3020,    59.9465 
  276.4225,    44.7538 
  241.0438,   -59.9583 
  238.2447,   -60.0707 
  365.2899,    60.0709 
  204.2697,   -60.0546 
  245.7216,   -59.8937 
  174.5482,   -59.8920 
  269.8753,    -1.1612 
  173.4862,   -59.9494 
  321.3067,    60.0745 
  318.2850,    59.9221 
  253.1433,   -59.1898 
  324.3447,    60.0259 
  182.3117,   -60.0103 
  229.8413,   -59.9770 
  280.1783,    54.5320 
  176.0553,   -59.9276 
  170.8775,   -59.9763 
  295.3833,    59.9704 
  187.8424,   -60.0729 
  282.5136,    57.3076 
  336.7293,    60.0230 
  328.4857,    60.0374 
  328.7453,    60.0622 
  181.0763,   -60.0303 
  280.9524,    55.6848 
  277.3071,    47.8948 
  205.9341,   -60.0851 
  342.8197,    59.9399 
  284.9540,    58.6468 
  192.7364,   -59.9156 
  195.5029,   -59.9293 
  246.2370,   -59.9689 
  228.1608,   -59.9099 
